VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
90024,VINILANDIA USA,13224,Alphonse Dolly Pnt Nr,9.39,13.99,750.0,27,253.53000000000003,6.0,83.94,55.96,0.67,2802.6400000000003,-169.59000000000003,-202.03716940671916,0.2222222222222222,0.3310850786889125
653,STATE WINE & SPIRITS,14724,Tozai Blossom of Peace,11.48,18.99,720.0,456,5234.880000000005,428.0,7333.719999999965,4864.169999999965,46.75999999999989,8014.98,2098.83999999996,28.619036450804916,0.9385964912280702,1.4009337367809689
9165,ULTRA BEVERAGE COMPANY LLP,4616,Penny Blue XO Mauritian Rum,54.34,74.99,750.0,216,11737.44000000001,42.0,2519.5799999999986,2339.609999999999,33.16999999999998,68054.70000000003,-9217.860000000011,-365.8490700831098,0.1944444444444444,0.2146618001881156
7245,PROXIMO SPIRITS INC.,2902,Stranahan's Colorado Whiskey,37.0,49.99,750.0,344,12728.0,787.0,38865.13000000022,33550.21000000044,620.9500000000016,38994.78000000001,26137.130000000223,67.25084928314938,2.2877906976744184,3.0535142991829214
4425,MARTIGNETTI COMPANIES,3405,Tito's Handmade Vodka,23.19,28.99,1750.0,164038,3804041.2199999536,160247.0,4819073.490000401,561512.3699999085,294438.6600000097,144929.24,1015032.270000447,21.062809523586715,0.9768895012131336,1.2668299871893762
7153,PINE STATE TRADING CO,4326,Rumson's Coffee Rum,22.38,33.99,750.0,512,11458.56,732.0,16023.679999999924,8144.279999999936,576.8300000000008,15884.819999999998,4565.119999999924,28.48983504413434,1.4296875,1.398402591599636
6785,PALM BAY INTERNATIONAL INC,32367,Cavit Pinot Noir Delle Vene,3.94,6.99,750.0,3272,12891.68000000004,3242.0,23083.580000000245,12491.489999999683,360.28000000001214,13605.409999999998,10191.900000000203,44.15216357254853,0.9908312958435208,1.7905796606803903
653,STATE WINE & SPIRITS,24370,Aviary Chard,10.38,15.99,750.0,12,124.56,12.0,215.88,17.99,1.35,8014.98,91.32,42.30127848804892,1.0,1.733140655105973
8112,MOET HENNESSY USA INC,3891,Belvedere Peach Nectar Vodka,18.1,22.99,750.0,1309,23692.900000000016,1077.0,22127.730000000043,16538.31999999987,849.3800000000011,48347.26,-1565.1699999999728,-7.0733419108058975,0.8227654698242933,0.9339392813880965
4425,MARTIGNETTI COMPANIES,27255,D'Arry's Original Shrz/Grnch,13.51,19.99,750.0,1660,22426.59999999998,760.0,11488.399999999956,3985.3799999999737,84.94999999999996,144929.24,-10938.200000000024,-95.21082135023212,0.4578313253012048,0.5122666833135636
480,BACARDI USA INC,974,Bacardi O Orange Rum,12.29,15.49,1000.0,59,725.11,49.0,741.5100000000002,467.69000000000017,51.44999999999997,89286.26999999999,16.400000000000205,2.211703146282612,0.8305084745762712,1.0226172580711894
4425,MARTIGNETTI COMPANIES,13059,P Michael La Carriere Chard,56.28,84.99,750.0,24,1350.72,14.0,1189.86,509.94,1.5700000000000005,144929.24,-160.86000000000013,-13.5192375573597,0.5833333333333334,0.8809079601990049
98450,Serralles Usa LLC,2241,Death's Door Gin,20.46,25.99,750.0,1564,31999.439999999835,1689.0,43897.11,37165.70000000054,1332.489999999981,856.02,11897.670000000166,27.10353825115176,1.079923273657289,1.3718086941521548
7153,PINE STATE TRADING CO,19980,Tin Roof Cab Svgn,7.94,11.99,750.0,12,95.28,0.0,0.0,0.0,0.0,15884.819999999998,-95.28,-inf,0.0,0.0
10754,PERFECTA WINES,11449,Cambridge & Sunset Pnt Nr,8.84,16.99,750.0,530,4685.199999999998,490.0,6808.099999999973,2946.859999999987,54.659999999999926,28720.52,2122.899999999975,31.181974412831533,0.9245283018867924,1.4531076581575977
4425,MARTIGNETTI COMPANIES,41864,Elvio Tintero Moscato D'Asti,7.33,15.99,750.0,288,2111.0400000000004,330.0,3626.699999999989,1934.2400000000011,36.64999999999993,144929.24,1515.659999999988,41.79171147323994,1.1458333333333333,1.7179683947248692
90024,VINILANDIA USA,18131,Tortoise Creek Chard,8.21,11.99,750.0,72,591.12,57.0,696.4300000000002,210.83000000000004,6.370000000000003,2802.6400000000003,105.31000000000016,15.1214048791695,0.7916666666666666,1.1781533360400598
4425,MARTIGNETTI COMPANIES,14539,Dom de Dionysos La Deveze,10.06,14.99,750.0,4623,46507.380000000136,4304.0,64516.9599999996,31583.930000001412,479.2500000000183,144929.24,18009.579999999463,27.91448946137508,0.9309971879731777,1.3872413367512728
9552,M S WALKER INC,33587,Produttori del Barbaresco P,20.4,30.99,750.0,1577,32170.799999999963,1514.0,47726.86000000001,26168.720000000387,168.39000000000166,55551.81999999999,15556.060000000043,32.593931383711485,0.9600507292327204,1.483545948499884
10754,PERFECTA WINES,43789,Oakhurst Happy Camp Cab Svgn,7.33,10.99,750.0,204,1495.3200000000004,187.0,2055.130000000001,329.7000000000001,20.999999999999996,28720.52,559.8100000000002,27.23963934155017,0.9166666666666666,1.3743747157799
7245,PROXIMO SPIRITS INC.,3802,Three Olives Vodka,13.43,18.99,1750.0,77066,1034996.3799999938,74722.0,1408627.7799997577,331726.6299999232,137288.5799999888,38994.78000000001,373631.3999997638,26.52449463972861,0.9695845119767472,1.3609977843591743
480,BACARDI USA INC,5214,Bacardi Party Drinks Rum Run,9.69,12.99,1750.0,30,290.7,19.0,303.81000000000006,287.82000000000005,34.95,89286.26999999999,13.11000000000007,4.31519699812385,0.6333333333333333,1.0450980392156866
7153,PINE STATE TRADING CO,23044,Phantom Bay Svgn Bl,5.88,8.99,750.0,60,352.8,48.0,431.5200000000002,305.66000000000014,5.32,15884.819999999998,78.7200000000002,18.242491657397142,0.8,1.2231292517006809
17035,PERNOD RICARD USA,1037,JP Wiser's Rye w/ 2 Glasses,15.5,24.99,750.0,23,356.5,94.0,2005.0600000000009,1284.4000000000003,74.11,123780.21999999996,1648.5600000000006,82.21998344189203,4.086956521739131,5.624291725105191
17035,PERNOD RICARD USA,5875,Malibu Light Bl Hawaiian RTD,12.22,16.99,1750.0,4056,49564.31999999979,4027.0,73573.73000000074,55167.8699999988,7402.970000000255,123780.21999999996,24009.41000000095,32.633128699606104,0.9928500986193294,1.484409147548096
4425,MARTIGNETTI COMPANIES,22739,C&P Breton  Les Perrieres,33.1,47.99,750.0,24,794.4,0.0,0.0,0.0,0.0,144929.24,-794.4,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,21632,Simi Chard Sonoma Cty,7.38,10.99,375.0,674,4974.120000000002,517.0,5097.829999999971,3113.8299999999786,29.63999999999988,79528.99,123.70999999996911,2.4267188195755804,0.7670623145400594,1.0248707309031486
1392,CONSTELLATION BRANDS INC,36766,Ravenswood Znfdl Lodi,10.95,18.99,750.0,8,87.60000000000001,90.0,1562.1000000000006,1212.3000000000004,9.940000000000005,79528.99,1474.500000000001,94.3921643940849,11.25,17.832191780821923
9744,FREDERICK WILDMAN & SONS,27136,Hugel Alsace Rsl 10 Grs Laue,43.22,66.99,750.0,18,777.96,8.0,535.92,401.94,0.88,3999.93,-242.04000000000008,-45.163457232422765,0.4444444444444444,0.6888786055838345
10754,PERFECTA WINES,36078,Ch Angelus 10,279.45,569.99,750.0,17,4750.65,17.0,6935.83,1223.97,1.91,28720.52,2185.1800000000003,31.505674158680364,1.0,1.459974950796207
9165,ULTRA BEVERAGE COMPANY LLP,20132,Jos Phelps Insignia 2010 Red,84.76,179.99,750.0,17,1440.92,66.0,8447.339999999998,2303.82,7.420000000000001,68054.70000000003,7006.419999999998,82.94232267198905,3.882352941176471,5.862462870943562
9552,M S WALKER INC,32679,Pepperwood Grove Merlot Cal,5.44,7.99,750.0,689,3748.160000000005,975.0,7290.249999999928,3762.919999999952,108.46999999999989,55551.81999999999,3542.089999999924,48.58667398237315,1.4150943396226414,1.945021023648916
7153,PINE STATE TRADING CO,3900,Bracero Reposado Tequila,29.76,38.99,750.0,355,10564.8,560.0,14894.399999999949,7484.389999999957,441.1500000000003,15884.819999999998,4329.599999999949,29.068643248468984,1.5774647887323945,1.409813721035888
4425,MARTIGNETTI COMPANIES,28214,Lagaria Venezie Pnt Grigio,8.1,11.99,750.0,3056,24753.60000000009,3060.0,36689.40000000018,15467.099999999758,341.6800000000057,144929.24,11935.800000000094,32.53201197076004,1.0013089005235605,1.4821844095404326
9552,M S WALKER INC,35910,Mulderbosch Svgn Bl Stelnbch,12.32,19.99,750.0,217,2673.4400000000005,196.0,3764.03999999999,2690.599999999993,21.659999999999965,55551.81999999999,1090.5999999999894,28.974187309380145,0.9032258064516128,1.407938835358186
9552,M S WALKER INC,33586,Fattoria Del Cerro Vino Nob,8.82,19.99,750.0,12,105.84,30.0,404.7000000000001,94.43,3.3600000000000003,55551.81999999999,298.86,73.84729429206818,2.5,3.8236961451247167
1650,Circa Wines,26919,Jimenez Landi Bajondillo Men,10.68,15.49,750.0,24,256.32,24.0,371.76,30.98,2.7,211.97,115.44,31.05229180116204,1.0,1.450374531835206
4425,MARTIGNETTI COMPANIES,25727,Chappellet Cab Svgn Pritchrd,115.12,174.99,750.0,28,3223.36,14.0,2449.86,2099.88,1.5500000000000005,144929.24,-773.5000000000005,-31.57323275615752,0.5,0.7600330090340512
9552,M S WALKER INC,692,Thatchers Organic Pomegranat,7.24,9.99,750.0,27,195.48,27.0,269.73,189.81000000000003,21.26,55551.81999999999,74.25000000000003,27.527527527527536,1.0,1.3798342541436466
9552,M S WALKER INC,2214,James E Pepper Bourbon,21.58,29.99,750.0,1238,26716.039999999943,1353.0,47536.46999999976,33404.37000000062,1067.1399999999917,55551.81999999999,20820.429999999807,43.79885590999903,1.0928917609046849,1.7793232080802337
3252,E & J GALLO WINERY,41786,Ecco Domani Colle Pnt Grigio,5.86,8.49,750.0,3279,19214.939999999955,3313.0,28127.36999999998,2504.54999999999,372.55000000000064,61966.91,8912.430000000026,31.6859699289341,1.0103690149435804,1.463828146223722
9552,M S WALKER INC,5598,Integre Raspberry Vodka,3.99,4.99,750.0,3284,13103.16,559.0,2789.409999999995,728.540000000001,440.11000000000047,55551.81999999999,-10313.750000000004,-369.74664893292936,0.1702192448233861,0.2128807096914023
9165,ULTRA BEVERAGE COMPANY LLP,8818,Jack Daniel BTB NE Tap House,37.03,49.99,750.0,22,814.6600000000001,12.0,599.88,249.95,9.45,68054.70000000003,-214.7800000000001,-35.80382743215311,0.5454545454545454,0.7363562713279158
9552,M S WALKER INC,26837,Landhaus Mayer Zweig Burgenl,8.05,11.99,750.0,120,966.0,61.0,699.3900000000001,455.6000000000002,6.770000000000001,55551.81999999999,-266.61,-38.12036202976879,0.5083333333333333,0.7240062111801242
3252,E & J GALLO WINERY,2490,The Dalmore 15 Yr,77.51,99.99,750.0,159,12324.090000000002,88.0,8799.119999999988,7699.229999999988,69.42999999999995,61966.91,-3524.970000000014,-40.06048332105959,0.5534591194968553,0.7139772591728871
90027,POVERTY LANE ORCHARDS,43923,Farnum Hill Summer Cider,8.21,11.99,750.0,23,188.83,117.0,1402.8300000000004,851.2900000000005,12.999999999999984,229.88,1214.0000000000005,86.53935259439848,5.086956521739131,7.429063178520364
1650,Circa Wines,20124,Bagordi Cosecha Rioja,9.14,13.99,750.0,24,219.36,2.0,27.98,27.98,0.22,211.97,-191.38,-683.9885632594711,0.0833333333333333,0.1275528811086798
10754,PERFECTA WINES,34393,Valckenberg Gewurz Pfalz,8.05,13.99,750.0,4367,35154.34999999981,4308.0,51944.92000000013,31661.79000000178,478.1300000000202,28720.52,16790.57000000032,32.32379605166449,0.9864895809480192,1.4776242484927302
8004,SAZERAC CO INC,5683,Dr McGillicuddy's Apple Pie,0.39,0.49,50.0,6,2.34,134.0,65.66,1.47,7.04,50293.62000000002,63.31999999999999,96.43618641486444,22.33333333333333,28.05982905982906
4425,MARTIGNETTI COMPANIES,26871,Dom Dionysos Charline CdR Bl,11.76,17.99,750.0,154,1811.0399999999995,137.0,2464.6299999999974,1493.1700000000003,15.219999999999995,144929.24,653.5899999999979,26.518787809934903,0.8896103896103896,1.3608920841063687
3960,DIAGEO NORTH AMERICA INC,4327,Capt Morgan Spiced Rum 100,14.81,19.99,750.0,4628,68540.68000000031,4551.0,90006.49000000245,71615.79999999933,3589.169999999944,257032.0700000001,21465.810000002137,23.84918020911776,0.983362143474503,1.3131834992007962
8004,SAZERAC CO INC,5134,Dr McGillicuddy's Cherry,10.39,13.99,750.0,5377,55867.03000000014,4718.0,66881.81999999953,47521.519999999575,3718.399999999968,50293.62000000002,11014.78999999939,16.469034485005743,0.8774409522038311,1.1971608299206054
3960,DIAGEO NORTH AMERICA INC,388,Smirnoff 80 Proof,11.41,14.49,1000.0,9591,109433.30999999908,9362.0,135655.3800000049,59916.14999999778,9830.099999999991,257032.0700000001,26222.070000005813,19.32991526027561,0.9761234490668336,1.2396168954407578
12331,STELLAR IMPORTING CO LLC,263,Loukatos Tentoura,13.95,17.99,750.0,12,167.4,2.0,35.98,35.98,1.58,119.22999999999998,-131.42000000000002,-365.2584769316288,0.1666666666666666,0.2149342891278375
9815,WINE GROUP INC,26398,Trapiche Malbec,3.94,5.99,750.0,108,425.52,108.0,646.9200000000001,83.86,12.13,27100.41,221.4000000000001,34.22370617696161,1.0,1.520304568527919
1392,CONSTELLATION BRANDS INC,21326,Kim Crawford Svgn Bl Sptfire,16.23,26.99,750.0,1497,24296.31,1331.0,35574.69000000025,21309.060000000165,147.7900000000009,79528.99,11278.380000000248,31.703382376628355,0.8891115564462257,1.4642013540327832
10754,PERFECTA WINES,17410,Ch Angelus 09 St Emilion,197.36,324.99,750.0,11,2170.96,17.0,5099.83,1499.95,1.9100000000000004,28720.52,2928.87,57.430737887341344,1.5454545454545454,2.349112834874894
7239,REMY COINTREAU USA INC,1874,Bruichladdich Octomore 61,84.61,109.99,750.0,7,592.27,69.0,7589.30999999999,6489.409999999992,54.42999999999997,16978.669999999995,6997.03999999999,92.19599673751632,9.857142857142858,12.813936211525132
9165,ULTRA BEVERAGE COMPANY LLP,2841,High West Double Rye Whiskey,25.73,34.99,750.0,2724,70088.51999999971,2609.0,82949.91000000102,61615.66999999884,2056.5299999999543,68054.70000000003,12861.390000001307,15.50500778120332,0.9577826725403816,1.1835020913553511
3252,E & J GALLO WINERY,15264,Bridlewood Cab Svgn,9.52,13.99,750.0,1552,14775.039999999975,1618.0,18987.81999999993,11363.369999999824,179.5500000000024,61966.91,4212.779999999957,22.18674918974359,1.0425257731958764,1.2851281620895756
6785,PALM BAY INTERNATIONAL INC,46498,Principato Pnt Nr Pavia,6.75,9.99,1500.0,872,5886.0,839.0,8747.609999999917,4383.849999999953,187.7299999999994,13605.409999999998,2861.609999999917,32.71304962155314,0.9621559633027524,1.4861722731906075
3664,WILLIAM GRANT & SONS INC,4752,Flor de Cana 4Yr Gold Rum,14.81,19.99,1750.0,630,9330.300000000005,505.0,10094.949999999944,6216.889999999956,928.1400000000012,30234.42000000001,764.6499999999396,7.574579368891812,0.8015873015873016,1.0819534205759664
9552,M S WALKER INC,29649,St Hilaire Blanc de Blancs,10.13,14.99,750.0,4010,40621.30000000007,3904.0,61322.96000000023,29748.370000001247,434.87000000001154,55551.81999999999,20701.660000000164,33.758416097331384,0.97356608478803,1.5096257382210845
9165,ULTRA BEVERAGE COMPANY LLP,2427,13th Colony Sthrn Corn Whsky,15.93,29.99,750.0,13,207.09,18.0,359.82,134.95,14.18,68054.70000000003,152.73000000000002,42.44622311155579,1.3846153846153846,1.737505432420687
90024,VINILANDIA USA,23365,Elderton Barossa Shiraz,14.28,21.99,750.0,464,6625.919999999997,370.0,8434.29999999996,5707.499999999965,40.99999999999991,2802.6400000000003,1808.379999999962,21.44078346750733,0.7974137931034483,1.2729251183231858
653,STATE WINE & SPIRITS,17697,Pearls of Simplicity Junmai,22.81,33.99,720.0,12,273.72,4.0,135.96,101.97,0.44,8014.98,-137.76000000000002,-101.32391879964698,0.3333333333333333,0.4967119684348969
90017,THE IMPORTED GRAPE LLC,16863,Pacifico Sur Cab Svgn Rsv,6.84,9.99,750.0,35,239.4,27.0,269.73,39.96,3.03,80.03,30.33000000000004,11.244577911244592,0.7714285714285715,1.1266917293233083
4425,MARTIGNETTI COMPANIES,17986,Mas la Chevaliere Chard,6.89,9.99,750.0,36,248.04,36.0,359.64,19.98,4.050000000000001,144929.24,111.59999999999997,31.03103103103102,1.0,1.4499274310595065
9165,ULTRA BEVERAGE COMPANY LLP,24827,J Phelps Insignia 2012,270.26,399.99,1500.0,23,6215.9800000000005,9.0,3599.91,1599.96,2.03,68054.70000000003,-2616.0700000000006,-72.67042787180793,0.391304347826087,0.5791379637643621
2000,SOUTHERN WINE & SPIRITS NE,23333,Ch Lagrange St Julien 11 GC,41.37,59.99,750.0,10,413.7,6.0,359.94,239.96,0.66,19016.59,-53.75999999999999,-14.935822637106185,0.6,0.8700507614213198
4425,MARTIGNETTI COMPANIES,26240,Pomelo Rose,8.1,11.99,750.0,418,3385.7999999999997,412.0,4939.879999999979,2721.729999999989,45.789999999999935,144929.24,1554.07999999998,31.459873519194524,0.985645933014354,1.4589993502274146
8735,SURVILLE ENTERPRISES CORP,295,Marie Brizard Anisette,15.62,19.99,750.0,8,124.96,8.0,159.92000000000002,79.96,6.3,263.32,34.96000000000001,21.86093046523262,1.0,1.2797695262483997
7153,PINE STATE TRADING CO,25834,Dry Creek Chard Sonoma Cnty,13.07,19.99,750.0,24,313.68,7.0,139.92999999999998,139.92999999999998,0.77,15884.819999999998,-173.75000000000003,-124.16922747087833,0.2916666666666667,0.4460915582759499
1392,CONSTELLATION BRANDS INC,20180,Rosatello Sw Sparkling Rose,9.65,13.99,750.0,1011,9756.149999999998,1016.0,14395.839999999844,10984.249999999864,112.20999999999968,79528.99,4639.689999999846,32.22938015426607,1.0049455984174085,1.4755656688345142
1392,CONSTELLATION BRANDS INC,13940,Black Box Malbec,10.45,16.99,3000.0,11913,124490.84999999862,11195.0,203177.0499999935,116926.81000001094,5037.749999999618,79528.99,78686.19999999487,38.7278976636374,0.9397297070427264,1.6320641235881652
10754,PERFECTA WINES,23964,La Font de Notre Dame Rastea,13.99,22.99,750.0,37,517.63,44.0,1011.5600000000004,942.5900000000004,4.840000000000001,28720.52,493.9300000000003,48.82854205385742,1.1891891891891893,1.9542144002472812
8352,LUXCO INC,3940,Pearl Cucumber Vodka,6.15,10.99,750.0,520,3198.0000000000005,1119.0,9384.809999999909,5387.729999999911,881.6100000000004,10261.599999999997,6186.8099999999085,65.92365748480756,2.151923076923077,2.9345872420262373
17037,Dunn Wine Brokers,20659,The Culprit Red,12.98,19.99,750.0,27,350.46,20.0,399.8000000000001,299.85,2.210000000000001,358.03000000000003,49.34000000000015,12.34117058529268,0.7407407407407407,1.1407863950236836
8892,TRINCHERO FAMILY ESTATES,33214,Sycamore Lane Merlot Cal,5.82,8.49,1500.0,1444,8404.080000000014,1453.0,12335.96999999995,3013.949999999977,326.7200000000004,11595.970000000005,3931.889999999936,31.873375178441187,1.0062326869806095,1.4678548990490248
9552,M S WALKER INC,23353,Parducci True Grit 11 Cab Sv,10.95,15.99,750.0,133,1456.35,1322.0,21138.78,10553.399999999883,147.18000000000038,55551.81999999999,19682.43,93.11052955752412,9.93984962406015,14.514903697600165
4425,MARTIGNETTI COMPANIES,16690,Fayolle Fils et Fille Hermit,41.33,69.99,750.0,12,495.96,28.0,1735.72,805.87,3.119999999999999,144929.24,1239.76,71.42626690940935,2.333333333333333,3.499717719170901
7153,PINE STATE TRADING CO,18012,Bella Bolla Pink Moscato,4.83,7.49,750.0,47,227.01,61.0,456.8900000000002,314.5800000000001,6.740000000000002,15884.819999999998,229.8800000000002,50.31407997548646,1.297872340425532,2.012642614862782
7153,PINE STATE TRADING CO,25833,Ch Genins Brdx,8.05,11.99,750.0,719,5787.950000000001,264.0,3165.3599999999933,2170.189999999999,29.179999999999943,15884.819999999998,-2622.5900000000074,-82.8528192685828,0.3671766342141864,0.5468879309600105
480,BACARDI USA INC,3343,Bombay Sapphire Gin,9.46,12.49,375.0,7472,70685.11999999946,7327.0,95177.7300000046,71263.13999999895,2870.799999999945,89286.26999999999,24492.610000005152,25.733551325508568,0.9805942184154176,1.3465030546741004
6785,PALM BAY INTERNATIONAL INC,20953,Cavit Chard,3.89,6.99,750.0,24,93.36,21.0,188.79,71.92,2.3400000000000003,13605.409999999998,95.43,50.548228190052434,0.875,2.022172236503856
4425,MARTIGNETTI COMPANIES,26278,Freixenet Cordon Negro,8.27,11.99,560.0,56,463.12,9.0,107.91,59.95,0.75,144929.24,-355.21000000000004,-329.17245853025673,0.1607142857142857,0.2330065641734323
